ua,Phase_Shift_1,Phase_Shift_2,Phase_Shift_3,Phase_Shift_4,Phase_Shift_5,Phase_Shift_6,Phase_Shift_7,Phase_Shift_8,Phase_Shift_9,Phase_Shift_10,Phase_Shift_11,Va,Vr
1.875624789,-0.197629473,-0.439133649,-0.616252272,-0.953148662,-1.304271649,-1.748424085,-2.053798272,-2.291028193,-2.486405314,-2.653374493,-2.799773801,-83.70235657,243.0942575
3.061615591,-0.109825236,-0.244812728,-0.344894642,-0.539324415,-0.749712506,-1.02827514,-1.226102425,-1.382374609,-1.512499108,-1.624404887,-1.722786612,-93.49549454,57.49005592
1.733069492,3.140394002,3.118562874,3.080296455,2.953892113,2.76452113,2.479463752,2.271861712,2.109495909,1.977052865,1.86571157,1.76986609,29.3230064,40.23571747
2.008739683,0.246324849,0.40591918,0.428166401,0.34317771,0.164934074,-0.119484696,-0.334288223,-0.507507382,-0.653343566,-0.779824796,-0.891858545,38.05682414,278.3367715
1.166849499,-0.103822994,-0.233210732,-0.331255494,-0.527188514,-0.743482786,-1.02489198,-1.217310873,-1.364875625,-1.484434697,-1.584650796,-1.670837154,1.792075013,45.78403915
3.762992919,-0.04745106,-0.106021733,-0.149793753,-0.236177996,-0.332497214,-0.466235713,-0.566512285,-0.649296074,-0.720829796,-0.784338345,-0.841748899,-2.060708441,251.8021433
1.190316623,-0.196409068,-0.433215695,-0.602366569,-0.906745371,-1.191465727,-1.507973679,-1.707371007,-1.850998551,-1.961559266,-2.051809815,-2.127809451,-11.58999743,20.28893437
3.658450332,-0.062572609,-0.139580914,-0.196813231,-0.308513207,-0.43039989,-0.593765418,-0.711266742,-0.804975223,-0.883604882,-0.951664986,-1.011840653,-27.23999264,98.64038048
1.922625838,1.768473222,1.386804228,1.199420001,0.891981653,0.596088524,0.235863228,-0.006475739,-0.192614265,-0.345102803,-0.475066994,-0.588754324,40.69627924,215.5700241
3.392514787,-0.058979219,-0.131580364,-0.185560406,-0.291018786,-0.406376064,-0.561823904,-0.674553453,-0.765209379,-0.841893616,-0.908777387,-0.968335109,-12.84935242,136.0869079
3.609056217,-0.049527416,-0.110595817,-0.156143515,-0.24567954,-0.344774847,-0.48078677,-0.581471166,-0.663763266,-0.734296547,-0.796494397,-0.852397225,-5.444723834,176.1148042
2.81706188,-0.096045849,-0.214065392,-0.301529748,-0.471362054,-0.655162904,-0.89933484,-1.07411811,-1.213537788,-1.330841747,-1.432785409,-1.523338525,-31.08161634,291.2148117
1.910973913,0.672036068,0.851470683,0.831313978,0.691153582,0.495352092,0.225068522,0.035229525,-0.112174583,-0.233192962,-0.336198842,-0.426034499,24.41885464,105.0449779
3.428634733,-0.097281341,-0.217005543,-0.305984935,-0.479658289,-0.669233242,-0.923596006,-1.106911364,-1.253432746,-1.376657657,-1.48355915,-1.578284249,-97.57285187,239.3426128
3.987445391,-0.069659857,-0.155482354,-0.219393724,-0.344627525,-0.482330987,-0.6691704,-0.805475169,-0.915457536,-1.008667273,-1.090054229,-1.162574506,-53.8200944,272.245709
2.835731195,-0.022006009,-0.048806088,-0.068333791,-0.104974208,-0.142001999,-0.185705861,-0.212559653,-0.231178005,-0.244912667,-0.255444733,-0.26373823,-2.047565913,0.852760696
3.801912786,-0.041139155,-0.091967668,-0.130021718,-0.205383703,-0.289955883,-0.408517202,-0.498304932,-0.572964838,-0.637825653,-0.69564582,-0.748080052,1.723249778,209.4714489
3.145017937,-0.077823555,-0.173458626,-0.24433808,-0.381937787,-0.530632675,-0.727117398,-0.866381442,-0.97626829,-1.067722746,-1.146369363,-1.215532582,-29.50709098,90.97605837
3.686991902,-0.072705307,-0.162227284,-0.22882068,-0.359031172,-0.50163767,-0.693967083,-0.833377594,-0.945327538,-1.039852144,-1.122141632,-1.195286922,-43.79083674,225.2008599
0.798454571,2.698683526,2.182112111,1.833305412,1.259731132,0.779376972,0.216298814,-0.188766586,-0.478265255,-0.69144294,-0.870238939,-1.031926441,30.72975453,91.10994686
2.919334672,0.11557804,0.228949517,0.282487131,0.314585921,0.270049897,0.136215185,0.010967992,-0.099204001,-0.196565636,-0.283619838,-0.362343181,41.85721279,278.9309823
2.906609495,-0.099022809,-0.220507187,-0.310262356,-0.483405692,-0.668169403,-0.90704177,-1.07152407,-1.197709784,-1.299819998,-1.385169454,-1.458082767,-54.62890542,-73.44847666
3.987159554,-0.042915277,-0.095657779,-0.134750303,-0.210610835,-0.292370094,-0.399310872,-0.473507253,-0.530493247,-0.576485577,-0.614739804,-0.647214493,-18.73121358,-15.49945547
1.508599177,-0.217762471,-0.483192089,-0.67689112,-1.04152109,-1.41415923,-1.875941088,-2.192323494,-2.438961674,-2.642287108,-2.816301045,-2.969416635,-39.98039379,278.0842186
3.483506794,-0.083033772,-0.185209151,-0.261125854,-0.409221037,-0.570692627,-0.786908663,-0.942322353,-1.066245808,-1.170239389,-1.260277947,-1.339915284,-57.8829933,159.0600052
2.284406535,-0.135778971,-0.302068637,-0.424552184,-0.65963458,-0.908936591,-1.231359392,-1.456455739,-1.632913196,-1.779435246,-1.905449851,-2.016417334,-46.77780411,232.6849915
3.623306202,2.87574387,2.575288739,2.380960003,2.072157846,1.815959824,1.553106061,1.398462475,1.288679013,1.203610485,1.134242069,1.075747133,22.00673106,35.87283788
1.893753635,2.151012819,1.605263443,1.357223127,0.988952078,0.659437437,0.273088201,0.017651069,-0.17719645,-0.336262216,-0.471579768,-0.589821341,43.82702634,231.246844
3.829493051,-0.065673667,-0.146534143,-0.206678864,-0.324251641,-0.452930894,-0.626181193,-0.751393592,-0.851610412,-0.935935253,-1.00908761,-1.073884209,-39.12427727,121.8977802
1.344983343,1.420727393,1.090483888,0.873074852,0.478677623,0.089822906,-0.373474908,-0.684484627,-0.924992652,-1.121171436,-1.287668557,-1.433671599,35.2908818,227.3216867
3.064995351,-0.10341576,-0.230515578,-0.324736226,-0.507731024,-0.705654954,-0.967561943,-1.15348413,-1.300344625,-1.422657827,-1.527888076,-1.620451532,-73.54582625,103.9956722
3.775851987,-0.071958067,-0.16054068,-0.226407291,-0.355078199,-0.495711848,-0.684602136,-0.820687226,-0.929281627,-1.020394764,-1.099218696,-1.168853553,-52.2746194,88.33430165
2.539762748,-0.111348629,-0.247857899,-0.348593296,-0.542582467,-0.74936125,-1.017944548,-1.205585126,-1.352432695,-1.474051811,-1.578329884,-1.669867304,-38.21272439,134.877688
3.115540046,-0.071148057,-0.158761978,-0.223952909,-0.351519664,-0.491553937,-0.681530763,-0.820550133,-0.933269113,-1.029318612,-1.113643363,-1.189173522,-11.96455847,283.7623127
2.524933802,-0.139075114,-0.309576729,-0.435389592,-0.677581708,-0.935354783,-1.268700491,-1.499709742,-1.678752015,-1.825453275,-1.949824392,-2.057731837,-94.44348742,-85.31767662
1.766206796,-0.173749185,-0.385353689,-0.539565701,-0.829354564,-1.124982469,-1.488598806,-1.731602649,-1.915965325,-2.064872913,-2.190099257,-2.298275616,-38.49442605,58.19492324
3.227941698,-0.082620903,-0.18422614,-0.259634625,-0.406428927,-0.565899584,-0.778432527,-0.930606998,-1.051720567,-1.153285441,-1.241223155,-1.319038774,-38.19452042,178.6255471
3.240267031,-0.064146902,-0.143082187,-0.2017348,-0.316185835,-0.441120242,-0.609004729,-0.730443218,-0.827947236,-0.910337124,-0.982144826,-1.04605355,-13.73911948,149.2274801
3.239934904,-0.100402238,-0.223873321,-0.315506757,-0.493859036,-0.687506068,-0.945147542,-1.12901719,-1.274782144,-1.396495034,-1.50140555,-1.593817181,-86.57610893,82.085947
1.103952615,-0.274692967,-0.608623982,-0.850754709,-1.297708322,-1.726729969,-2.187966076,-2.468389653,-2.674418101,-2.829649169,-2.950502629,-3.050555984,-31.82358517,-3.357219172
2.166437752,-0.16338827,-0.363392363,-0.510565282,-0.792449435,-1.090167427,-1.473067379,-1.739102331,-1.946891853,-2.118864104,-2.266367021,-2.395969581,-77.90018854,250.6888705
2.875340063,0.222393535,0.429547214,0.524657678,0.602554118,0.593325056,0.510626913,0.42839633,0.356314421,0.293387297,0.23790022,0.188419619,18.23433042,54.07266851
1.749910952,-0.152456168,-0.337923596,-0.472832182,-0.725615272,-0.982715161,-1.298773731,-1.51013712,-1.670761819,-1.800894478,-1.910640403,-2.005633806,-22.37208745,64.06824608
3.211287708,-0.076216333,-0.169977644,-0.239610527,-0.375347528,-0.523224092,-0.721313973,-0.864098748,-0.978434307,-1.074847934,-1.158746418,-1.233327802,-25.31859339,213.4472882
0.252314883,2.595016683,1.933396805,1.456661267,0.584216105,-0.224787497,-0.899310246,-1.315804393,-1.79449888,-2.221209845,-2.53016855,-2.717146071,46.58016998,89.71481932
1.594020675,-0.213256077,-0.472805396,-0.661639373,-1.014611817,-1.369181552,-1.792893585,-2.068646433,-2.273117128,-2.433703889,-2.565090021,-2.6758646,-55.59639993,-41.15655883
3.928339744,0.530479059,0.844724981,0.934028015,0.971333785,0.929630361,0.823671227,0.731375902,0.652579836,0.584133303,0.523661764,0.469487505,36.43194343,117.9290696
2.752995892,-0.103649076,-0.230788385,-0.324698358,-0.505818393,-0.699205527,-0.95021606,-1.124680313,-1.260199739,-1.371487375,-1.466059938,-1.548333379,-46.50510197,33.25487603
3.658045815,2.648550879,2.201401832,1.972884444,1.664522291,1.426273042,1.173589133,1.014732288,0.895991595,0.800240427,0.719614509,0.649782947,41.40802327,122.8946357
2.858769337,-0.117315223,-0.261380467,-0.368016464,-0.574520562,-0.796681702,-1.088350242,-1.293635441,-1.454678946,-1.588009194,-1.702103764,-1.801964283,-87.38944155,13.77034118
1.587263839,-0.228729009,-0.507837878,-0.711932894,-1.097491877,-1.493316196,-1.983890138,-2.318359565,-2.578288175,-2.791982561,-2.974225535,-3.134077372,-66.5276812,283.1636785
2.52886749,2.810904678,2.43203447,2.180851334,1.764480242,1.395197023,0.985998007,0.728349209,0.536853317,0.383006428,0.253653683,0.14160272,66.82575672,294.7706558
1.858936879,-0.119214014,-0.263696339,-0.368038035,-0.560671197,-0.750554096,-0.970167387,-1.104396417,-1.197694602,-1.266905841,-1.320285541,-1.362451491,-15.8258693,-8.687301298
3.357309099,0.319129008,0.576354929,0.67307708,0.728283155,0.690023147,0.571890385,0.46499867,0.372793488,0.292352048,0.221114175,0.157190278,37.77675527,156.6208277
3.449342105,-0.089724469,-0.200130921,-0.282160561,-0.442170074,-0.616610679,-0.850146088,-1.017964231,-1.15174117,-1.263969168,-1.361104969,-1.446989407,-74.45817822,156.2445519
3.675878699,-0.079991792,-0.17845712,-0.251662623,-0.394636175,-0.550842019,-0.760561852,-0.911627054,-1.03218934,-1.133372037,-1.220939979,-1.29833237,-67.02551057,101.6208146
3.444212332,-0.047556596,-0.105919032,-0.149061151,-0.232346348,-0.3212551,-0.43594468,-0.514430959,-0.57418919,-0.62217584,-0.662000279,-0.695810649,-13.51106511,-0.695434783
3.358501624,-0.089407809,-0.199346114,-0.280917529,-0.439597654,-0.611643888,-0.839790244,-1.00171977,-1.129312629,-1.235169173,-1.325809357,-1.405113985,-69.81067215,-24.67111241
2.618716113,-0.011381833,-0.028289564,-0.044634067,-0.089153223,-0.158612251,-0.282575214,-0.388911349,-0.481441077,-0.563242307,-0.636552287,-0.702995894,15.38897834,143.6366608
1.862190202,-0.174904722,-0.388382779,-0.544612195,-0.840680155,-1.147601819,-1.533807132,-1.797963076,-2.002296043,-2.170159894,-2.313391234,-2.438753984,-48.19739433,171.435031
3.55996904,3.023751919,2.879196473,2.772417891,2.566506358,2.346869095,2.062767851,1.866423519,1.714691681,1.59060215,1.485466144,1.394179159,69.54358414,168.8221356
2.95429782,-0.078047731,-0.173870356,-0.244768452,-0.381958668,-0.529346925,-0.722481162,-0.858206377,-0.964638442,-1.052791529,-1.128301112,-1.194483795,-23.00908546,71.15248734
0.752920394,2.632705312,2.02849269,1.606928927,0.872763815,0.222371396,-0.469398851,-0.97563727,-1.403439821,-1.746980375,-2.016537618,-2.239578477,60.79644017,275.6453807
2.15974157,-0.15512304,-0.344831875,-0.484181911,-0.750136425,-1.029076952,-1.383635307,-1.626312446,-1.813280314,-1.966086296,-2.095624675,-2.208186381,-65.21590173,54.675053
3.467282965,-0.09039077,-0.201615175,-0.284249493,-0.445423584,-0.621090486,-0.856123469,-1.024838569,-1.159166752,-1.271709296,-1.368984022,-1.454870873,-79.94750725,105.0577591
3.77879891,-0.072224481,-0.161143074,-0.227270885,-0.356497872,-0.497842139,-0.687937487,-0.825134404,-0.934803421,-1.026970528,-1.106834206,-1.177497418,-52.15944264,116.0719441
2.838162077,-0.079738324,-0.177835638,-0.250697611,-0.392800695,-0.547886257,-0.75661951,-0.908199651,-1.030448231,-1.13419583,-1.224981325,-1.306075025,-12.48988318,260.5271392
3.418992474,-0.021160923,-0.047166349,-0.066441398,-0.103859053,-0.144267051,-0.197505297,-0.234996203,-0.264330631,-0.288506994,-0.309074853,-0.32695549,-1.547230105,10.07782199
1.852627507,-0.167177593,-0.370754277,-0.519073311,-0.797531839,-1.080622693,-1.424706484,-1.649375004,-1.815459209,-1.946019301,-2.052757824,-2.142291798,-44.29478197,-34.31388445
3.081941988,-0.064090969,-0.142820302,-0.201129087,-0.314174948,-0.436051545,-0.596588822,-0.710034969,-0.799373577,-0.873619291,-0.937393062,-0.993419926,-14.40747006,61.94155785
2.374591848,-0.08261519,-0.183693047,-0.258006693,-0.400138723,-0.549877679,-0.741362659,-0.873108925,-0.975064192,-1.058732201,-1.129891258,-1.191891372,-10.7925201,48.85097137
1.313304447,-0.251145852,-0.556443734,-0.77789931,-1.18798082,-1.58792209,-2.03714827,-2.315318628,-2.515271767,-2.664634393,-2.780246586,-2.87337596,-45.92084086,-53.81433921
2.006128687,0.236486385,0.394818854,0.420499311,0.34412029,0.174832003,-0.098560375,-0.305688351,-0.472756543,-0.613353264,-0.735211274,-0.843068126,34.9253035,242.0083713
3.397231852,-0.068207149,-0.152162818,-0.214578459,-0.336490508,-0.469788123,-0.649284626,-0.779355345,-0.883905375,-0.97231973,-1.049430268,-1.118102424,-21.62453871,201.9321195
3.624770138,-0.028546955,-0.064264614,-0.091619585,-0.148088911,-0.215971389,-0.319732197,-0.404355386,-0.47796053,-0.543826718,-0.603761717,-0.658925422,16.4842085,269.0354112
2.670859029,-0.123811458,-0.27574881,-0.388069928,-0.605082931,-0.837678443,-1.141819164,-1.3554259,-1.523027863,-1.661993174,-1.781181239,-1.885789899,-74.79183594,128.3773947
2.051703053,-0.142220631,-0.316099181,-0.44376967,-0.687404697,-0.943434061,-1.271565773,-1.49947168,-1.677757567,-1.825662362,-1.952834692,-2.064814747,-32.31766404,210.2232091
3.952530629,-0.075665948,-0.168868366,-0.238247499,-0.374082264,-0.523187494,-0.7248719,-0.871394638,-0.989148761,-1.088559335,-1.175036313,-1.251813796,-74.97873692,168.7042656
2.227537116,-0.15453123,-0.343550305,-0.482433558,-0.747580032,-1.02556757,-1.377605113,-1.616454403,-1.79845247,-1.945343889,-2.068171005,-2.173343311,-78.13138799,-97.58354202
2.050173916,-0.160078971,-0.355604349,-0.498888294,-0.771079452,-1.054116504,-1.409629561,-1.650102537,-1.833607393,-1.982319289,-2.107448129,-2.215432402,-58.15624725,17.07600732
1.301912058,-0.15849537,-0.351161936,-0.491145009,-0.753223203,-1.020816084,-1.355917028,-1.585794187,-1.763286021,-1.908631512,-2.032265329,-2.139996607,-4.55104292,84.49774582
2.91880015,-0.088767725,-0.197582044,-0.27785041,-0.432187277,-0.595745454,-0.804387819,-0.945189759,-1.050831736,-1.134204394,-1.201930122,-1.257911285,-40.53028057,-61.87397156
1.356164223,-0.227826863,-0.505318874,-0.707510825,-1.086774084,-1.471374884,-1.943704676,-2.267128155,-2.519775659,-2.727844477,-2.905623802,-3.062006776,-28.11240504,249.0285515
2.13257253,2.964707522,2.749806457,2.593798618,2.302199604,2.006759043,1.64841975,1.414473785,1.23982494,1.100228178,0.98390848,0.884197895,39.98707885,89.23750651
0.569995787,0.969898953,0.650111665,0.350709586,-0.253604965,-0.889377723,-1.611994533,-2.01018788,-2.307790364,-2.5705937,-2.794494025,-2.97537658,19.58733346,94.52885122
2.499316377,2.77369152,2.363921182,2.102225253,1.684047084,1.323386428,0.927934985,0.679390847,0.49461623,0.3461272,0.221263302,0.113102909,59.84672122,257.0907613
3.998147276,0.11012727,0.229341756,0.298956581,0.383120202,0.40821123,0.367074971,0.30329527,0.238667583,0.177341269,0.120057186,0.066690139,46.43422264,245.1077496
3.003887307,-0.011121585,-0.027232184,-0.042416538,-0.083166499,-0.147083431,-0.264136966,-0.36752534,-0.459436314,-0.542025115,-0.617005554,-0.68569254,24.40793263,263.6159695
1.547791542,3.110436279,3.037720624,2.949166622,2.704007872,2.373693658,1.906951189,1.578651118,1.322231872,1.110844069,0.931647674,0.776344248,76.61096826,208.5024891
3.386412555,-0.058690646,-0.13101329,-0.184893792,-0.290578202,-0.407077862,-0.566039437,-0.683002365,-0.778183679,-0.859497472,-0.931019858,-0.995174092,-8.447137444,216.1445504
3.457428109,3.039644321,2.914434015,2.821685365,2.641903801,2.448342746,2.194634075,2.017005682,1.878561963,1.7646923,1.667848046,1.583553026,55.83454477,110.5044594
2.51356471,2.342821417,1.811451477,1.571499721,1.234071521,0.943920568,0.60669252,0.383260866,0.212129234,0.071956098,-0.047496262,-0.151997508,56.56360745,291.2696523
3.668335077,-0.056454629,-0.126028952,-0.17787107,-0.279586433,-0.391750777,-0.54481093,-0.657385967,-0.748941379,-0.82711245,-0.89583808,-0.957462259,-12.49599488,227.8058869
2.017949819,-0.184490879,-0.410098953,-0.575785959,-0.891821465,-1.222887544,-1.643739877,-1.933058984,-2.157188643,-2.341259122,-2.49806432,-2.635028354,-93.01253678,121.455316
1.978442598,-0.144081072,-0.319975938,-0.448770543,-0.693222461,-0.947565164,-1.269006643,-1.489094904,-1.659339845,-1.799265406,-1.918638206,-2.023027146,-30.38954999,125.0309315
3.836983809,2.986468431,2.798162839,2.661678682,2.407390887,2.151347666,1.843518254,1.644241862,1.496441072,1.378931061,1.281400461,1.198038201,51.96318241,123.2642813
3.248185555,-0.100031811,-0.223080632,-0.314447913,-0.492472172,-0.686189061,-0.944961122,-1.130649933,-1.278640048,-1.402850916,-1.510454725,-1.605704735,-82.47409353,252.0769729
3.691523885,-0.07532985,-0.168074197,-0.237051436,-0.37186896,-0.519396302,-0.718046102,-0.861720333,-0.9768454,-1.073847968,-1.158125095,-1.232893054,-51.98036875,191.4709646
3.120007006,-0.102643239,-0.228811518,-0.322365697,-0.504151388,-0.70091707,-0.961501583,-1.146550076,-1.292688292,-1.414331489,-1.518903646,-1.610803336,-78.90930592,64.84169819
3.997223052,-0.075885985,-0.16937868,-0.239001035,-0.375419822,-0.525402414,-0.728825973,-0.87712388,-0.996680446,-1.097907987,-1.186207226,-1.26480598,-77.43124045,268.149247
3.834740291,-0.078488281,-0.175161042,-0.247115459,-0.387965834,-0.54253918,-0.751616619,-0.903598396,-1.025868884,-1.1292322,-1.219286403,-1.29937255,-71.68790821,268.679786
3.870874319,-0.081266538,-0.181366688,-0.255879566,-0.401765154,-0.56191414,-0.778610246,-0.936157532,-1.062893481,-1.17000253,-1.263283489,-1.346199813,-87.2893999,243.5735185
1.553391025,-0.10486808,-0.236507197,-0.337567038,-0.544555265,-0.783591794,-1.116463235,-1.359977444,-1.555731551,-1.720719992,-1.863875958,-1.99069684,7.204234396,232.9751283
2.545706374,-0.1282649,-0.285522398,-0.401577169,-0.625060707,-0.863139947,-1.17168678,-1.386304728,-1.553388758,-1.690992122,-1.808301668,-1.910691181,-69.38203588,56.37936235
3.919293916,-0.078883436,-0.176045817,-0.248368234,-0.389948275,-0.545324106,-0.755413195,-0.907976582,-1.030540461,-1.133977307,-1.223928845,-1.30376746,-84.6760037,159.9840454
2.966576484,-0.044640513,-0.099818324,-0.141157352,-0.223104279,-0.315119519,-0.443817164,-0.540642774,-0.620492236,-0.689256407,-0.750022101,-0.804659982,1.781519155,104.9987174
2.08511354,-0.173620403,-0.385945647,-0.541894602,-0.839430685,-1.151231591,-1.547273115,-1.818550569,-2.027761261,-2.198833411,-2.343924439,-2.470073114,-86.5467574,35.66175574
3.009180879,-0.086451678,-0.19261466,-0.271193054,-0.423344109,-0.586959536,-0.801495419,-0.952191912,-1.070200688,-1.16776057,-1.251152546,-1.324083025,-36.23275812,59.87360916
2.677778101,-0.066557482,-0.148598137,-0.209752596,-0.329840102,-0.462504505,-0.644093098,-0.778054553,-0.887166399,-0.980353614,-1.062230119,-1.135553021,-1.517999574,176.8680737
3.509499215,3.083928027,3.002206418,2.94405566,2.827506696,2.694333441,2.504349139,2.359485279,2.239474238,2.136109258,2.044968341,1.963302195,79.26998573,156.2104035
3.130713683,-0.04368207,-0.097786738,-0.138475422,-0.219712273,-0.312087627,-0.443585918,-0.544256402,-0.628317529,-0.701407151,-0.76649985,-0.825412821,4.734117027,165.043822
3.717392086,-0.074735489,-0.166694211,-0.235010232,-0.368221355,-0.513269986,-0.706758832,-0.844856084,-0.954042696,-1.044814723,-1.122626585,-1.190739937,-60.18551394,-32.80440391
1.602944558,3.018342569,2.858984126,2.731346486,2.45674352,2.127769826,1.673232488,1.35398433,1.105404075,0.900471026,0.726322726,0.575156838,74.85358405,219.7762055
1.831935522,0.020692297,0.027472639,0.011873687,-0.069148668,-0.212621254,-0.450349841,-0.635815481,-0.787687052,-0.916473382,-1.028533251,-1.127936127,18.59312203,162.6012709
3.364475738,-0.062065374,-0.138194526,-0.194413644,-0.302704457,-0.417717243,-0.564378583,-0.662708966,-0.735640976,-0.792329949,-0.837542678,-0.874127887,-26.93247313,-41.24111402
3.797762787,-0.020839288,-0.047034528,-0.067262891,-0.1096433,-0.161813818,-0.24390844,-0.312528032,-0.37313013,-0.427923437,-0.478152014,-0.524635406,15.38485135,195.4401987
2.607944336,-0.122706928,-0.273244775,-0.384472534,-0.599169939,-0.828944701,-1.128972102,-1.33959212,-1.504932108,-1.642157851,-1.760002825,-1.863578307,-63.03204895,171.4339933
3.577155873,-0.064093111,-0.143037641,-0.201801177,-0.316861091,-0.443246065,-0.614645465,-0.739826936,-0.841069045,-0.927119353,-1.002488405,-1.069856727,-20.16984413,249.0381495
2.352411257,-0.139139121,-0.30951368,-0.434955059,-0.675442487,-0.929650082,-1.25578505,-1.480562944,-1.654450411,-1.796965446,-1.917996846,-2.023293393,-64.95060639,46.99127633
1.932461131,-0.139071791,-0.308970789,-0.433552086,-0.670769065,-0.919381184,-1.237773341,-1.459303744,-1.632942909,-1.777237427,-1.901476999,-2.010982948,-21.19732626,189.9624658
2.399313258,0.017254541,0.028202441,0.023981166,-0.019587176,-0.114574248,-0.295413162,-0.449093332,-0.580671342,-0.695567128,-0.797646185,-0.889610784,29.63189284,289.9899659
3.94014699,-0.048552023,-0.108374751,-0.152932411,-0.240277588,-0.336405276,-0.467067279,-0.562634457,-0.639939353,-0.705608202,-0.763069431,-0.8143676,-13.45458186,128.8071556
3.870690452,-0.072038916,-0.160769742,-0.226815194,-0.356107653,-0.498015586,-0.690002782,-0.82959847,-0.941931884,-1.036917209,-1.11969124,-1.193319576,-53.92961788,237.1743012
0.174582741,2.631813342,2.011867825,1.562466339,0.740478827,0.017900485,-0.540068134,-1.104622822,-1.71324616,-2.234107095,-2.614164356,-2.837805855,77.20051434,123.5356667
3.629662162,-0.070402916,-0.1570718,-0.22151756,-0.34743133,-0.485129655,-0.670410478,-0.804359726,-0.911696308,-1.002164176,-1.080800553,-1.150603214,-36.8143522,180.9456807
1.284287363,2.929052829,2.669277959,2.477889464,2.10590183,1.696957148,1.155380733,0.791658334,0.518857705,0.2960072,0.106238497,-0.057655521,60.83994387,191.6717693
1.304518806,-0.222377083,-0.493134955,-0.690302655,-1.05985356,-1.434633405,-1.896629714,-2.214381148,-2.462895478,-2.667703677,-2.842860589,-2.997007058,-20.08117707,229.1835713
2.907993103,-0.100425236,-0.223668115,-0.314776561,-0.490749668,-0.679032724,-0.923717643,-1.093511196,-1.224867139,-1.332130864,-1.422674893,-1.500855415,-55.89888178,-42.42749592
1.797845146,-0.158022201,-0.350634713,-0.491255823,-0.756650942,-1.030192091,-1.372812154,-1.606511129,-1.787002795,-1.935207998,-2.061634616,-2.172217399,-26.99907323,130.4117154
3.126047376,3.011704673,2.852491367,2.735038535,2.50909159,2.269064338,1.960133121,1.747433333,1.583309977,1.449124529,1.335389575,1.236559437,72.25979804,189.4256556
2.025511529,-0.175215505,-0.3893758,-0.546513397,-0.845731335,-1.158225341,-1.553591559,-1.823716796,-2.03178966,-2.201827487,-2.346029012,-2.471436891,-77.17698228,63.51799285
1.823365263,-0.197266993,-0.438131361,-0.614504833,-0.948924519,-1.295376439,-1.730004166,-2.026559618,-2.255565814,-2.44316753,-2.602777201,-2.742189877,-72.76458237,159.0595124
3.192757072,-0.099174861,-0.221107559,-0.311559123,-0.487458189,-0.678130639,-0.931176764,-1.111258742,-1.253698911,-1.372410371,-1.474565966,-1.564420069,-77.20667722,72.54993376
3.188285485,0.0616645,0.130917185,0.174034793,0.232118494,0.256094018,0.236420039,0.19643835,0.154045232,0.113260715,0.075058252,0.039543882,14.23794553,48.97900722
0.331807738,2.882966755,2.603146638,2.429926321,2.066552731,1.444580588,0.316986796,-0.578816182,-1.276405278,-1.789526765,-2.130171989,-2.361735195,98.32318157,221.3102222
3.11642169,-0.088033055,-0.196280917,-0.276602444,-0.432907279,-0.602641111,-0.828864537,-0.991002636,-1.120246039,-1.228821861,-1.323004897,-1.406501976,-39.23737513,237.4077092
1.51912507,-0.196996655,-0.435935947,-0.608632895,-0.927150346,-1.239012046,-1.598508861,-1.823257898,-1.983143426,-2.103781185,-2.198911786,-2.276035073,-33.7609675,-29.47283161
0.918896629,2.660316812,2.094887492,1.706854497,1.04510107,0.462548339,-0.189668584,-0.655363966,-1.02215697,-1.309144328,-1.542532098,-1.746774548,57.95700636,273.6862053
2.108585965,-0.025812213,-0.064097088,-0.100577885,-0.195702968,-0.333024549,-0.556233553,-0.734495264,-0.883616219,-1.012259626,-1.125707442,-1.227414343,21.18941562,278.0498524
1.831143765,0.018240829,0.031488583,0.030487248,-0.001076164,-0.071827611,-0.200465385,-0.303933111,-0.388709091,-0.460029253,-0.521393148,-0.575114986,6.657965068,35.01846224
1.915183682,-0.180587837,-0.401222973,-0.562990391,-0.870634053,-1.191486466,-1.598183957,-1.878152755,-2.09576501,-2.275216159,-2.428791884,-2.563567484,-62.68521931,236.4527399
3.225552647,-0.079506072,-0.177260338,-0.249782037,-0.39084371,-0.543842469,-0.747193292,-0.892292781,-1.007420172,-1.103694802,-1.186837468,-1.260234379,-34.26833112,132.3625034
3.912508827,-0.080207315,-0.178999941,-0.252535245,-0.396487283,-0.554460688,-0.768047153,-0.92313361,-1.047709416,-1.152830245,-1.244233092,-1.325347469,-89.79011829,149.9885885
2.400801193,-0.11436528,-0.254300405,-0.357187529,-0.553901032,-0.760744805,-1.023714825,-1.202846563,-1.340001544,-1.451383016,-1.545177351,-1.626138571,-35.7161969,26.52760878
2.944910233,-0.116799559,-0.260325105,-0.366691645,-0.573172536,-0.796338597,-1.091516783,-1.301139449,-1.466884725,-1.605100455,-1.724177465,-1.829071111,-96.47642862,145.5497867
2.682833868,-0.077799185,-0.173554752,-0.244739262,-0.383815015,-0.536117094,-0.742207688,-0.892716835,-1.01457688,-1.118273696,-1.209182398,-1.290487532,-6.551712265,237.4098684
2.07636635,0.023357447,0.036708785,0.029057471,-0.031655148,-0.152294507,-0.365832656,-0.538863037,-0.683270696,-0.807288883,-0.916185393,-1.013435128,23.75936865,216.5900639
3.92765021,-0.06327419,-0.141221838,-0.199258476,-0.312942068,-0.4378701,-0.607239624,-0.730716246,-0.830315639,-0.914716811,-0.988414387,-1.054089938,-34.74605528,217.9635562
