ua,Phase_Shift_1,Phase_Shift_2,Phase_Shift_3,Phase_Shift_4,Phase_Shift_5,Phase_Shift_6,Phase_Shift_7,Phase_Shift_8,Phase_Shift_9,Phase_Shift_10,Phase_Shift_11,Va,Vr
3.66155055,-0.175094608,-0.272843862,-0.341638304,-0.483122107,-0.645401252,-0.869835405,-1.034665473,-1.167835034,-1.280610159,-1.37895363,-1.466458659,-90.11405803,292.453196
1.810361713,0.759040491,0.958592456,0.907451039,0.716885242,0.483043539,0.17538798,-0.036148314,-0.199341885,-0.33303146,-0.446710858,-0.545841336,28.033284,126.755979
3.145163999,-0.182943475,-0.292479957,-0.369973687,-0.526995831,-0.703255874,-0.939958548,-1.108082602,-1.240051322,-1.348918088,-1.441543177,-1.52204067,-73.5000922,-87.23935129
2.980581685,-0.177864554,-0.277502786,-0.350270207,-0.493485227,-0.652072878,-0.858397437,-0.996897849,-1.096967027,-1.168670172,-1.214165299,-1.228155457,-49.03434506,-78.66513261
2.745922782,-0.196518935,-0.326521508,-0.419414891,-0.605384424,-0.811346698,-1.08490074,-1.27809124,-1.429712577,-1.555196775,-1.662521075,-1.75641862,-65.82619473,52.68267466
2.708404806,-0.197467583,-0.328933912,-0.422988429,-0.611405135,-0.820512745,-1.099618479,-1.29823396,-1.455338063,-1.586383753,-1.699333352,-1.798900821,-60.46271339,195.080487
3.763484407,2.929206449,2.77572263,2.665555502,2.448531991,2.21371525,1.910999321,1.703579694,1.544325519,1.414652376,1.305107302,1.210162934,84.26786689,248.166853
3.12067857,-0.071384738,-0.009736419,0.037262477,0.094102626,0.104653205,0.05402291,-0.013815445,-0.080667943,-0.143199091,-0.201046304,-0.254527164,24.40656363,133.566988
1.700159299,1.378865816,1.218709163,1.074238287,0.799076482,0.52009688,0.178121712,-0.049979742,-0.223852359,-0.365378145,-0.485237223,-0.589464909,28.4802998,125.5995315
3.657241973,-0.170196621,-0.260393239,-0.32335076,-0.453345544,-0.602850773,-0.809636925,-0.961275643,-1.08356905,-1.18693954,-1.276923491,-1.356857684,-68.53019082,202.4898063
3.179898737,-0.184803285,-0.297257569,-0.377106118,-0.539193251,-0.722044229,-0.970147783,-1.14897248,-1.291414174,-1.410675525,-1.513672409,-1.604545333,-77.97130811,117.6857111
1.908087106,-0.24418315,-0.443913209,-0.587703005,-0.864915102,-1.157281723,-1.526790662,-1.777635021,-1.969846844,-2.126395566,-2.258707453,-2.373391017,-53.627348,64.48476821
1.693070053,-0.219577135,-0.381966872,-0.496380152,-0.713405048,-0.935657307,-1.205337034,-1.381180112,-1.512009044,-1.615996679,-1.702044635,-1.775226635,-16.47468055,24.55965922
3.409773256,-0.164148936,-0.244958901,-0.300611948,-0.416074697,-0.549164365,-0.732944166,-0.867342877,-0.975546413,-1.066912139,-1.146413668,-1.217035368,-33.04046179,173.8403521
2.67235628,-0.183713124,-0.294393176,-0.372729676,-0.531374712,-0.709781406,-0.951636372,-1.12673341,-1.267282039,-1.386006032,-1.489484161,-1.581613282,-25.67132929,299.7638255
3.755858185,-0.169683505,-0.259084052,-0.321419789,-0.450156638,-0.598155995,-0.802476318,-0.951772772,-1.071670145,-1.172546571,-1.259931974,-1.337168203,-80.93064032,21.97550272
3.579198591,-0.169436223,-0.258381213,-0.320254294,-0.447633394,-0.593161208,-0.791901586,-0.935117371,-1.04865816,-1.143011964,-1.223770463,-1.294310894,-67.78014331,-74.4870291
3.449335653,-0.062527857,0.014696666,0.07497522,0.160208314,0.203704765,0.197254748,0.160256328,0.117374349,0.07457036,0.033579094,-0.005120484,20.39182574,81.65861869
2.137752105,-0.235372861,-0.422835515,-0.558392932,-0.823325381,-1.10859151,-1.478529679,-1.736085109,-1.937233551,-2.103674071,-2.246311178,-2.371501446,-70.79680626,208.9216463
3.014364308,-0.17700465,-0.277401276,-0.347809191,-0.490779676,-0.651276967,-0.866260581,-1.018596045,-1.138131736,-1.236852494,-1.321048838,-1.39447513,-44.11781735,23.22332044
3.314468059,-0.133513369,-0.1668483,-0.186385035,-0.233793062,-0.297755684,-0.399609227,-0.483160714,-0.555540228,-0.619893255,-0.678114265,-0.731424086,8.857604888,173.1775752
3.212335737,2.870676932,2.635112674,2.468737908,2.162102987,1.859231187,1.50298666,1.274606849,1.105150783,0.96981054,0.85681794,0.759617351,67.4164588,222.4526228
1.825883741,-0.23966882,-0.432341449,-0.570258701,-0.834309704,-1.10938363,-1.45084871,-1.678123138,-1.849480992,-1.987066686,-2.101845261,-2.20013231,-39.4760586,20.88462721
1.461413041,2.698949955,2.246338363,1.945551035,1.442472364,0.991502653,0.488071657,0.169103285,-0.069015757,-0.260856221,-0.422388993,-0.562366513,47.2815396,192.5845022
2.053913187,-0.208305942,-0.355227489,-0.459809408,-0.664197065,-0.882968636,-1.162943065,-1.35504196,-1.503456735,-1.625149253,-1.728620373,-1.818799849,-25.11218213,82.53965986
2.155969058,-0.03434457,0.08404605,0.168810196,0.281985376,0.339332705,0.351252938,0.336268854,0.3174786,0.299197456,0.282378809,0.267145116,3.89971424,5.454440359
3.699978336,-0.164408259,-0.2456532,-0.301690538,-0.418083586,-0.552509318,-0.73852814,-0.87465461,-0.984129343,-1.076374553,-1.156424616,-1.227317147,-53.1658205,108.3129505
0.756168697,2.603709431,2.040906327,1.676261678,1.080651873,0.556153746,-0.020486354,-0.377352384,-0.637210318,-0.841423717,-1.00931614,-1.151531862,23.12033315,68.39239567
3.403550353,-0.075096767,-0.018717882,0.025274615,0.079406241,0.090324572,0.041393043,-0.026365193,-0.09435447,-0.158759188,-0.218923184,-0.274988359,33.32468181,214.0083169
1.693847739,-0.293659276,-0.564427111,-0.760204325,-1.132777969,-1.520295821,-2.00541637,-2.332806946,-2.582741672,-2.785644598,-2.956591511,-3.104271216,-98.08816266,-12.02201735
3.648185605,-0.142678045,-0.189955859,-0.219571995,-0.283704107,-0.359663183,-0.464279731,-0.539027504,-0.597495279,-0.645355436,-0.685733524,-0.72051959,-14.88383146,3.033037427
1.779810892,-0.219754901,-0.383308518,-0.499855933,-0.725397288,-0.96463333,-1.270393858,-1.48156916,-1.64607736,-1.78203893,-1.89846054,-2.000558631,-16.84057075,121.7323818
2.43091518,-0.224939521,-0.397412563,-0.522327806,-0.769227683,-1.039385865,-1.396115847,-1.64831079,-1.847201498,-2.012921284,-2.155709035,-2.281587529,-97.86112123,298.5935944
3.853882502,1.967060006,1.644119056,1.514616163,1.325618516,1.151828007,0.93656732,0.786923985,0.669118394,0.570832063,0.486012447,0.411137945,63.91560335,275.6818744
3.911021931,-0.164188764,-0.245102797,-0.300896591,-0.416848021,-0.550811387,-0.736025785,-0.871138904,-0.979287362,-1.069883997,-1.147980622,-1.216639466,-74.30699147,-74.16473474
2.616387736,-0.190566777,-0.311554853,-0.397589387,-0.570434784,-0.762752189,-1.020106502,-1.203949957,-1.349995981,-1.472333733,-1.578211418,-1.671908264,-35.8032806,228.2103534
2.199594405,-0.228422481,-0.405731406,-0.533827366,-0.785175653,-1.057262548,-1.412251914,-1.660862475,-1.855910366,-2.017913964,-2.157208746,-2.279829598,-64.63635478,263.4529929
2.562936802,-0.130465328,-0.159420925,-0.176177071,-0.220282647,-0.283972188,-0.389238309,-0.476003912,-0.550363981,-0.615533944,-0.673625803,-0.726063253,5.884334008,73.92471078
3.666891361,-0.058579233,0.02351942,0.085332928,0.166708698,0.197325178,0.16495081,0.105650865,0.043380316,-0.016672746,-0.073298401,-0.126367374,38.54571377,223.0362299
3.494606227,-0.17710981,-0.277913038,-0.348996768,-0.494714615,-0.66115013,-0.890218109,-1.057675701,-1.192524858,-1.306442062,-1.405588938,-1.493670256,-80.03624612,267.37525
1.732236059,-0.278305509,-0.527305038,-0.7073663,-1.051901242,-1.413360269,-1.871743309,-2.186328539,-2.430356526,-2.631543889,-2.803591588,-2.954388546,-74.18078775,253.3741215
2.499562198,-0.217195664,-0.378058191,-0.494079407,-0.723406632,-0.973546244,-1.300595567,-1.528099657,-1.704463065,-1.848827262,-1.970991969,-2.076747855,-93.53926255,-111.4139773
2.121482804,-0.242290429,-0.439957599,-0.583197346,-0.862833188,-1.163774153,-1.55433896,-1.826652538,-2.039613831,-2.216049466,-2.367424724,-2.500422146,-83.61836345,249.7010657
3.298274302,-0.176638413,-0.276591321,-0.346831102,-0.490134338,-0.652277721,-0.871843486,-1.029089415,-1.153361581,-1.256504,-1.344773769,-1.42193113,-66.3811184,-33.46260553
3.769368407,-0.114115878,-0.116810215,-0.112846578,-0.115793166,-0.134430103,-0.182035435,-0.231084349,-0.278319715,-0.322989845,-0.36507337,-0.404712444,16.81942303,144.5692173
2.017973452,-0.22894591,-0.406753533,-0.534853751,-0.785031743,-1.054216115,-1.403874334,-1.64861975,-1.840995047,-2.001179962,-2.139265966,-2.261120155,-40.53993082,279.6086364
3.109448081,-0.18089113,-0.287324169,-0.362490315,-0.51521538,-0.687363784,-0.920128701,-1.087117798,-1.219616977,-1.330179489,-1.425385541,-1.509168455,-58.43233898,92.28323371
0.56974138,1.133705042,0.685081949,0.401214444,-0.0440962,-0.420680079,-0.817401407,-1.050415704,-1.211968664,-1.333073356,-1.428182463,-1.50523346,6.783769846,22.4571003
2.460403128,-0.153051616,-0.217568617,-0.261996113,-0.360521933,-0.484230208,-0.671103657,-0.817906913,-0.94130397,-1.048596519,-1.143964862,-1.230061007,9.810909435,275.2595636
2.811183041,-0.194334113,-0.321140306,-0.411761783,-0.593998244,-0.797327841,-1.070478792,-1.266091362,-1.421551954,-1.551718391,-1.664271958,-1.763770888,-62.428711,251.296469
1.949732212,-0.232327052,-0.414668539,-0.545507969,-0.798403463,-1.065608533,-1.40316839,-1.631884145,-1.806790891,-1.948967623,-2.068915515,-2.172710074,-42.98957124,55.84998741
1.905403673,2.786761989,2.439116043,2.198544261,1.774883555,1.376972847,0.923620335,0.635823866,0.421736174,0.24978458,0.105322037,-0.019686113,56.66746558,216.0534096
2.330449088,-0.162983517,-0.242052286,-0.296460819,-0.409925738,-0.54184689,-0.726463736,-0.863497358,-0.97504881,-1.070011507,-1.153133009,-1.22728256,-1.184509165,126.3266943
2.1859917,-0.166805118,-0.252647308,-0.313493194,-0.443786341,-0.601332414,-0.831375814,-1.00754123,-1.153406468,-1.278991034,-1.389826676,-1.48935194,7.33864108,298.7919798
2.906809432,-0.183117754,-0.292917408,-0.370615046,-0.528102791,-0.705236006,-0.944745511,-1.117138536,-1.254621704,-1.370023342,-1.47001642,-1.558567243,-43.15821465,226.243868
3.209766383,2.252664578,1.784312762,1.592237833,1.32864136,1.101401314,0.832845707,0.651865013,0.511821675,0.396317654,0.297443239,0.21068234,60.62671224,277.424223
3.805657944,-0.145164584,-0.196411375,-0.229207123,-0.299976692,-0.384096477,-0.501698801,-0.58762932,-0.656327014,-0.713768492,-0.763230707,-0.806696013,-18.07472527,30.70126105
2.841274204,-0.185110333,-0.29787329,-0.377726469,-0.5389504,-0.719209795,-0.960916681,-1.133247997,-1.269588264,-1.383231668,-1.481083096,-1.567241768,-45.13341349,135.309523
3.629013489,-0.172615147,-0.266486611,-0.332197832,-0.467250845,-0.621562588,-0.832990769,-0.98616242,-1.108232636,-1.210198871,-1.297909726,-1.374898049,-84.5688437,-90.00262349
2.496272805,-0.17799153,-0.279685806,-0.350787409,-0.494054157,-0.653163095,-0.864215087,-1.013287985,-1.130626009,-1.228114504,-1.311877608,-1.385516415,-17.48300162,91.76615555
1.837285789,-0.238234398,-0.428880426,-0.565397475,-0.827224417,-1.100788533,-1.441941937,-1.670335863,-1.843476944,-1.983217814,-2.100379776,-2.201196362,-38.63597043,38.28052228
1.961233374,-0.226357243,-0.399803467,-0.523862214,-0.763465516,-1.01579415,-1.332130219,-1.544166965,-1.704671538,-1.833871592,-1.941857022,-2.034465421,-38.24732107,20.06891077
1.45214526,-0.303614752,-0.58653066,-0.788602624,-1.16476209,-1.543767755,-2.00122503,-2.299558952,-2.521584388,-2.698036778,-2.843927005,-2.967813291,-54.54362494,-4.190093255
1.879192758,3.003445438,2.949748453,2.898732863,2.75000291,2.534117821,2.203574306,1.95643797,1.7593963,1.595683232,1.455732032,1.333576237,60.51427347,128.7486892
1.975990639,-0.23208988,-0.41394077,-0.544191131,-0.794983084,-1.057554275,-1.382712663,-1.596135816,-1.753722122,-1.877025608,-1.976842359,-2.059439641,-49.03397681,-65.72130616
2.772004227,-0.140684571,-0.185072211,-0.212811589,-0.274747831,-0.351441385,-0.463869516,-0.549981121,-0.621311612,-0.682683593,-0.736799718,-0.785322075,0.706700648,66.13574276
2.740473605,2.954585329,2.838496167,2.755481846,2.58590338,2.392704187,2.127980988,1.936423782,1.784113725,1.657126066,1.548039219,1.452346048,61.72699567,132.1448304
1.09264802,-0.261949712,-0.485883365,-0.645945188,-0.95072947,-1.270947332,-1.679801738,-1.961611049,-2.180060202,-2.359555017,-2.512316488,-2.645464951,-2.452833178,113.2485108
2.95164012,-0.161076126,-0.236852635,-0.28821381,-0.393675699,-0.512476428,-0.669989856,-0.779581149,-0.864071952,-0.932673379,-0.990263651,-1.03974373,-19.40682747,8.85594943
1.629973688,-0.283626681,-0.539405989,-0.723291216,-1.070902321,-1.428316683,-1.868584506,-2.160684269,-2.380661653,-2.557159612,-2.704289307,-2.830152891,-64.85261923,-8.525050236
2.036254352,2.907857926,2.721760425,2.585815437,2.315641615,2.018356449,1.626084155,1.351295037,1.137061554,0.96053654,0.809994757,0.678516062,79.96834784,250.9019091
1.8974759,2.925519551,2.763889362,2.644088389,2.397792728,2.116285945,1.734172002,1.46270422,1.25016274,1.074904893,0.925555491,0.795305357,69.7890469,192.8491469
3.460204611,-0.169160885,-0.257736502,-0.319410507,-0.446770953,-0.593167514,-0.795460415,-0.943776446,-1.063493745,-1.164835616,-1.25321722,-1.331890315,-46.52662601,267.58436
3.073865014,-0.189993934,-0.310295636,-0.39606543,-0.569311322,-0.763571521,-1.025372478,-1.21275071,-1.361136639,-1.484734999,-1.590963584,-1.684258434,-86.5689269,18.53378986
2.481948722,2.415347133,1.915957914,1.694120581,1.396881339,1.155605557,0.889542944,0.720812315,0.595466381,0.495208466,0.41147754,0.339509732,25.50419374,68.8727135
3.163050576,-0.177166795,-0.277876189,-0.348617827,-0.492592493,-0.654862106,-0.873433548,-1.029132686,-1.151716235,-1.253170303,-1.339809282,-1.415416977,-55.94509546,-6.656931281
3.787257538,-0.152080908,-0.214076711,-0.255093169,-0.341494014,-0.441645962,-0.577929517,-0.674346441,-0.748939748,-0.809162751,-0.859080918,-0.901163681,-34.9801688,-53.97349293
2.213979238,-0.074755139,-0.028386383,-0.004635486,-0.018613979,-0.105284792,-0.289041862,-0.446611027,-0.580784028,-0.697201015,-0.800076046,-0.892334843,26.99993371,226.7563351
3.230207305,2.906101221,2.719741063,2.586823328,2.333490452,2.072483629,1.754758806,1.547655657,1.393558622,1.270776852,1.168715139,1.081366748,49.10662951,116.5647319
3.967872774,-0.134127998,-0.16818339,-0.18790798,-0.234238977,-0.29417986,-0.385296062,-0.457423971,-0.518742881,-0.572687226,-0.621207509,-0.665498833,2.532868048,162.4998034
1.951420096,2.711499508,2.282056436,2.002974385,1.545827236,1.141985591,0.693960836,0.410960609,0.199984247,0.03001021,-0.11323739,-0.237556905,56.56307344,250.0205931
2.720952461,-0.198368291,-0.331119577,-0.426036662,-0.615630234,-0.824879424,-1.101350887,-1.295293401,-1.446515526,-1.57086374,-1.676530972,-1.768381078,-69.9398537,-25.87277252
2.71541792,0.264564564,0.634939709,0.744422865,0.763936543,0.678215554,0.508616442,0.373359769,0.2627414,0.169195571,0.088072916,0.016390186,30.91571654,120.2641145
3.727139081,-0.098364876,-0.076139703,-0.053423832,-0.022553001,-0.009753192,-0.024247729,-0.054424313,-0.088540459,-0.123049158,-0.156702804,-0.189026311,16.54495634,88.88928227
2.16978141,-0.233416737,-0.417902621,-0.551084092,-0.81087438,-1.089196288,-1.446140584,-1.690523663,-1.878150213,-2.030767565,-2.159354063,-2.270330236,-76.89361378,-38.95473929
1.893418178,-0.056547376,0.007712086,0.033040334,0.000792223,-0.115996087,-0.334829759,-0.51088486,-0.656157703,-0.779768519,-0.887512146,-0.983137911,21.34307927,158.2942311
1.58009043,-0.263104624,-0.488948584,-0.65025801,-0.954496815,-1.266276597,-1.649825002,-1.905369434,-2.099281761,-2.256276034,-2.388423538,-2.502618411,-33.96527587,72.19278917
1.408705744,-0.293853775,-0.562563625,-0.753855679,-1.109338806,-1.467464496,-1.9021756,-2.189319138,-2.40618336,-2.581194574,-2.728146099,-2.854873869,-37.41197443,73.64569325
2.123006698,-0.208676348,-0.356486271,-0.462218616,-0.670582641,-0.896958226,-1.193221661,-1.401599439,-1.56579851,-1.702685023,-1.820756958,-1.924974088,-26.16936988,201.5259808
2.044656256,-0.237438046,-0.427693399,-0.564994822,-0.83200221,-1.117268567,-1.483540991,-1.736057633,-1.931831805,-2.092852768,-2.23012685,-2.350049604,-61.11614619,132.4036166
2.520717991,-0.213054879,-0.367846811,-0.479450643,-0.701035506,-0.944565208,-1.266991771,-1.495153935,-1.675081927,-1.824918215,-1.953928581,-2.067574827,-77.61194213,232.5860611
2.896026459,-0.198308695,-0.331184393,-0.426512154,-0.618134724,-0.832108688,-1.120185612,-1.326912139,-1.491372802,-1.629141585,-1.748281682,-1.853590331,-87.43550892,255.1277192
2.152666281,-0.233206686,-0.417417949,-0.55045085,-0.810230176,-1.089251968,-1.449109237,-1.697672601,-1.890316272,-2.048552165,-2.183209849,-2.300608476,-70.98805729,84.11209956
3.181528265,-0.150947336,-0.211321737,-0.251311677,-0.336683126,-0.438006365,-0.58177593,-0.689586912,-0.77803771,-0.853848953,-0.920642748,-0.980599436,-5.685019069,153.204078
2.364316253,2.796413706,2.463318747,2.23446333,1.834460376,1.461298923,1.037519449,0.768790432,0.568991188,0.40854141,0.2737224,0.157004572,67.77819317,282.1852075
2.521631699,2.826299219,2.53082152,2.324534951,1.954842409,1.601002675,1.193318586,0.933798112,0.741045147,0.586569101,0.457056748,0.345167862,67.6373065,259.8325102
3.082804233,2.959315395,2.850407812,2.772846995,2.613576506,2.430724941,2.177324696,1.991471282,1.842022084,1.716241354,1.607320388,1.511107497,81.56645568,195.9705006
1.894565383,-0.253340521,-0.46642948,-0.620138755,-0.915859574,-1.226968504,-1.618922201,-1.883786574,-2.085722772,-2.249325741,-2.386847595,-2.505383903,-67.25978277,5.659025548
1.58178747,-0.258762245,-0.478429423,-0.635333366,-0.931994658,-1.237348823,-1.615669035,-1.869962432,-2.064403376,-2.222881465,-2.357075163,-2.473664437,-30.05058983,99.08384129
2.342906737,-0.204976965,-0.347517428,-0.449648319,-0.652441294,-0.875064079,-1.169543243,-1.378320258,-1.543579447,-1.681779495,-1.801279586,-1.90698261,-36.98833797,266.1527915
2.823608114,2.887753222,2.67486546,2.522616574,2.234344883,1.939320763,1.581117661,1.347027853,1.171969599,1.031656101,0.914314106,0.813298572,61.62890811,181.8095711
3.08826284,-0.139070823,-0.181192393,-0.207579315,-0.268460745,-0.347203947,-0.46873717,-0.566224843,-0.649539548,-0.722926918,-0.78885748,-0.848899218,7.566373885,187.5345319
3.844649943,-0.166201834,-0.250224762,-0.30841033,-0.429012689,-0.568027321,-0.759983763,-0.89997545,-1.012073225,-1.106055033,-1.187155092,-1.258542889,-76.50265246,-56.82872165
3.693325777,-0.103239602,-0.089507381,-0.07429211,-0.061100292,-0.072630893,-0.127251207,-0.190637464,-0.253372949,-0.31316383,-0.369567888,-0.422652342,33.79203088,297.4491778
3.039613902,-0.189016803,-0.307802078,-0.392366986,-0.563097637,-0.754262828,-1.011163202,-1.194373063,-1.338994303,-1.459099919,-1.56203992,-1.652207822,-79.26289281,-4.50698613
1.896333198,-0.08221513,-0.050037129,-0.039061038,-0.079164455,-0.190791357,-0.398078184,-0.566124004,-0.705522054,-0.824514031,-0.928441159,-1.020800884,18.41242419,146.6421467
2.333081562,-0.20059454,-0.336126977,-0.432321937,-0.621216717,-0.823571536,-1.078999499,-1.248595512,-1.374342922,-1.472748633,-1.552249523,-1.617797695,-40.14118414,-54.60647693
3.165982699,-0.184004567,-0.295240534,-0.374156783,-0.534440657,-0.715363783,-0.961019734,-1.138250637,-1.279573371,-1.398030927,-1.500453378,-1.59092726,-72.43478051,156.3032604
3.460531651,-0.181827419,-0.289855779,-0.366487529,-0.523013133,-0.701240518,-0.946131565,-1.125031412,-1.269061816,-1.390738376,-1.49664583,-1.590741771,-98.24869865,299.6009308
2.912661368,-0.145696176,-0.198287761,-0.232884864,-0.310146935,-0.40735121,-0.554486129,-0.670931061,-0.769657994,-0.856167213,-0.933590729,-1.003900944,8.093122465,250.8979644
2.658193218,-0.18853188,-0.306405443,-0.39002566,-0.558038712,-0.744739646,-0.993594213,-1.17030998,-1.309896141,-1.426200633,-1.526364735,-1.614607187,-37.52281487,152.3647768
3.940675504,2.951482644,2.830982671,2.74503873,2.571396422,2.3767121,2.114776599,1.927977853,1.780622982,1.658311081,1.553489081,1.461629941,95.562909,262.8855669
3.075505272,-0.132177239,-0.163831674,-0.182691399,-0.231113333,-0.300461708,-0.416651426,-0.514818927,-0.600869155,-0.677780211,-0.74751773,-0.811425221,15.27511339,242.0467894
2.341845102,-0.222887819,-0.392172901,-0.51448714,-0.755712908,-1.018605809,-1.363858966,-1.60673308,-1.797665057,-1.956391542,-2.092916554,-2.213107228,-74.98296911,252.3614505
3.656183098,2.929500393,2.776424316,2.666531868,2.449904757,2.215278218,1.912439578,1.704721204,1.54513953,1.415148119,1.305304514,1.210083554,81.56387003,234.9339345
2.315919579,-0.212847644,-0.367014138,-0.477694038,-0.695856067,-0.932683205,-1.240930612,-1.455311584,-1.622196673,-1.759709721,-1.877042341,-1.97957789,-52.15901169,103.0388984
3.063044684,2.99310977,2.934962948,2.89477096,2.801679207,2.67884579,2.485224334,2.329456117,2.19758895,2.082921608,1.981342692,1.890115933,84.78030052,177.1145543
1.961144699,-0.213654679,-0.367928331,-0.477127837,-0.686768833,-0.903956919,-1.166929801,-1.33431189,-1.454322426,-1.54549568,-1.617126446,-1.674601917,-28.71204504,-30.90566306
3.93699357,-0.031222208,0.092546732,0.181124955,0.29764389,0.347710426,0.327594284,0.273961006,0.215812835,0.159216227,0.105662865,0.055397742,42.5160245,212.9370206
2.734324175,1.055712061,1.211133719,1.171742695,1.03383015,0.862083958,0.627491773,0.460704927,0.329557659,0.220753323,0.127416799,0.045485483,39.97316476,164.6802124
2.694357669,-0.163836405,-0.24413701,-0.299365875,-0.413936813,-0.546122065,-0.729479981,-0.864711714,-0.974538166,-1.068015872,-1.149924041,-1.223120293,-6.828320008,170.0073823
2.697003315,2.974233836,2.887944177,2.82731454,2.699499414,2.548529968,2.33497595,2.177159727,2.050478999,1.944456072,1.853291234,1.773381475,38.75982692,58.71848992
2.944282221,-0.183767164,-0.294582999,-0.373095425,-0.532304747,-0.711580999,-0.954478041,-1.129701662,-1.269684325,-1.387352852,-1.489434807,-1.579932438,-46.91481793,259.6299414
2.821761014,0.05244416,0.265454121,0.369301386,0.429582832,0.374791047,0.215437253,0.073037329,-0.049219677,-0.155696421,-0.250001502,-0.334713418,47.2664892,297.3004829
2.37354655,0.108406845,0.364948618,0.464830539,0.490344629,0.400676601,0.211910612,0.058322939,-0.068313448,-0.175919355,-0.269588013,-0.35262454,31.09237906,155.4466508
3.374800419,-0.117031505,-0.124936943,-0.125820713,-0.141078734,-0.17806658,-0.257701529,-0.333816501,-0.404306858,-0.46929051,-0.52938978,-0.585216792,22.59739471,238.291381
3.24903046,-0.183807269,-0.294797663,-0.373608386,-0.534015847,-0.715762558,-0.964007737,-1.144365586,-1.289045649,-1.410966683,-1.516897125,-1.610890256,-78.4627123,294.6430316
2.345089222,-0.224861961,-0.396977659,-0.52127065,-0.765623684,-1.030332024,-1.374220989,-1.612488864,-1.796992278,-1.94810082,-2.076171348,-2.187292978,-86.55338194,-38.68146962
3.173473476,-0.190854436,-0.312559715,-0.399545242,-0.575719087,-0.77436288,-1.04468033,-1.240527465,-1.397336248,-1.529298716,-1.643821283,-1.745335008,-99.35304232,292.0456532
3.312835933,-0.181969151,-0.29012616,-0.366725017,-0.52265733,-0.699107167,-0.939092917,-1.112230251,-1.250080343,-1.36534891,-1.464721183,-1.552212168,-85.28930647,22.62890584
2.734933923,-0.168795959,-0.256663374,-0.317583425,-0.442714668,-0.585336137,-0.780515505,-0.922666252,-1.037112827,-1.133911285,-1.218323647,-1.293477669,-12.8787028,170.4086437
3.497904654,-0.14365726,-0.1926553,-0.223883949,-0.292322172,-0.375535328,-0.495814043,-0.587253634,-0.662917699,-0.72815971,-0.785912444,-0.837950064,-3.940137369,139.2823795
2.155071835,-0.239618755,-0.433381387,-0.573724646,-0.847935708,-1.143203436,-1.526155407,-1.79263046,-2.00052958,-2.172345081,-2.319395398,-2.448285894,-85.01216065,176.8574749
2.224966255,-0.237978434,-0.429398208,-0.568078294,-0.83940039,-1.131892573,-1.510936106,-1.773705269,-1.977659459,-2.14524136,-2.287796079,-2.411968364,-98.56737598,8.408388847
2.262020917,-0.11203592,-0.11698594,-0.122190471,-0.165504571,-0.257820674,-0.432788152,-0.58156888,-0.709084437,-0.820438413,-0.919356498,-1.008440127,21.72237595,230.0468295
3.777255207,0.145686023,0.473075836,0.623008086,0.732710437,0.721757634,0.622544327,0.523826364,0.436175884,0.358444978,0.28883723,0.225855605,50.07560921,223.6340977
3.452209647,-0.129981167,-0.157255389,-0.171375399,-0.205393401,-0.249010803,-0.311942745,-0.358353829,-0.395466002,-0.426410111,-0.452972126,-0.476230228,-3.381773396,14.7714116
2.078451989,-0.24410324,-0.444289016,-0.589210976,-0.871289941,-1.173380984,-1.562738623,-1.832121206,-2.041429609,-2.213845308,-2.360997898,-2.489658596,-80.98049401,137.4590232
3.341143489,-0.130746614,-0.15979817,-0.176145015,-0.21785825,-0.27667726,-0.373660383,-0.455087223,-0.526496816,-0.59046687,-0.648633625,-0.702084151,11.451836,186.5496491
3.56218228,1.353723749,1.398041108,1.3528849,1.240645304,1.110964282,0.935910114,0.81079669,0.711851583,0.629411795,0.558519402,0.49621383,36.43374589,111.5888332
2.190894222,-0.201981933,-0.339927745,-0.438455684,-0.633990809,-0.848506736,-1.132481,-1.334383209,-1.494702763,-1.629135265,-1.745636729,-1.848871482,-22.10558585,239.9402307
3.310698553,-0.160121755,-0.23471769,-0.28561492,-0.391956334,-0.515466578,-0.687386876,-0.814196116,-0.917045716,-1.004456897,-1.080964438,-1.149286006,-19.3555437,205.3250257
2.580321827,-0.205675817,-0.349444187,-0.452752271,-0.658635583,-0.885847189,-1.187787835,-1.402120583,-1.571522714,-1.712838201,-1.834693688,-1.942180028,-65.29620146,243.6521591
2.839709395,-0.16999292,-0.259592153,-0.321673879,-0.448363509,-0.591128761,-0.782929969,-0.919509237,-1.027371975,-1.117089961,-1.194193706,-1.261961998,-21.87661388,81.42456978
2.949772289,2.907012141,2.721313558,2.5879519,2.330573037,2.060047454,1.722427643,1.497261495,1.327113389,1.189945072,1.074841736,0.975548385,63.89662804,177.4334292
3.158883664,-0.168463829,-0.255794767,-0.31625703,-0.440242228,-0.58082542,-0.77071514,-0.906177922,-1.012971374,-1.10148305,-1.177207315,-1.243430725,-34.9567769,39.09151798
3.979433137,-0.166401792,-0.250778774,-0.309305364,-0.430852602,-0.571512824,-0.767104836,-0.911034812,-1.027247877,-1.125454265,-1.210847773,-1.286573596,-86.72540088,42.334549
3.050335878,-0.145142867,-0.196820544,-0.230643471,-0.306162126,-0.401092136,-0.544741434,-0.658582446,-0.755302803,-0.840236869,-0.916408525,-0.985715324,8.600031883,284.5310694
